Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
3674,"60,19",34,14,0,"-1447,4400000000037",1249,"1507,63","5,30,5"
2796,"30,23","32,44",22,0,"-1314,1299999999978",907,"1344,3599999999983","5,30,10"
2424,"17,36","32,59",18,0,"-1220,2500000000018",790,"1237,6099999999985","5,30,15"
2198,"32,76","32,67",15,0,"-1162,2000000000023",718,"1194,9599999999984","5,30,20"
2062,"60,75","32,54",22,0,"-1087,4900000000007",671,"1148,24","5,30,25"
1966,"130,50","33,27",20,0,"-1028,44",654,"1158,939999999998","5,30,30"
1874,"134,50","33,19",18,0,"-991,5800000000006",622,"1126,0799999999967","5,30,35"
1805,"69,15","32,13",20,0,"-1000,1899999999995",580,"1069,3399999999992","5,30,40"
3526,"100,03","33,69",15,0,"-1389,2300000000048",1188,"1489,2599999999998","5,35,5"
2740,"-26,60","32,12",18,0,"-1300,2099999999987",880,"1273,6099999999965","5,35,10"
2382,"27,42","32,37",15,0,"-1191,4000000000015",771,"1218,8199999999981","5,35,15"
2157,"61,91","32,92",22,0,"-1128,7800000000002",710,"1190,689999999998","5,35,20"
1968,"57,40","32,32",25,0,"-1059,84",636,"1117,2399999999993","5,35,25"
1880,"132,86","33,14",18,0,"-993,5800000000006",623,"1126,4399999999969","5,35,30"
1778,"121,78","32,62",22,0,"-968,4399999999993",580,"1090,22","5,35,35"
1692,"133,27","32,39",20,0,"-956,46",548,"1089,7299999999998","5,35,40"
3540,"57,36","32,77",15,0,"-1405,5400000000025",1160,"1462,8999999999978","5,40,5"
2704,"29,77","31,84",14,0,"-1267,6800000000005",861,"1297,4499999999966","5,40,10"
2286,"25,83","33,51",16,0,"-1164,7400000000011",766,"1190,5699999999995","5,40,15"
2078,"101,04","33,21",22,0,"-1067,6299999999994",690,"1168,6700000000008","5,40,20"
1944,"137,96","33,18",20,0,"-1017,3199999999997",645,"1155,2799999999972","5,40,25"
1805,"74,00","32,24",20,0,"-997,2399999999994",582,"1071,2399999999993","5,40,30"
1698,"135,57","32,45",20,0,"-956,48",551,"1092,0499999999997","5,40,35"
1672,"100,25","32,48",22,0,"-954,31",543,"1054,559999999999","5,40,40"
3544,"104,49","32,65",18,0,"-1387,7500000000018",1157,"1492,2399999999989","5,45,5"
2680,"-19,95","31,83",18,0,"-1288,0400000000013",853,"1268,0899999999979","5,45,10"
2314,"-21,67","32,2",22,0,"-1194,4000000000012",745,"1172,729999999999","5,45,15"
2040,"15,78","31,47",23,0,"-1095,310000000001",642,"1111,0899999999997","5,45,20"
1886,"146,05","32,82",20,0,"-1000,2200000000003",619,"1146,2699999999982","5,45,25"
1738,"74,88","32,8",22,0,"-993,4899999999996",570,"1068,3699999999997","5,45,30"
1666,"83,63","32,17",22,0,"-974,9400000000016",536,"1058,569999999999","5,45,35"
1612,"71,35","31,76",20,0,"-958,5300000000024",512,"1029,8799999999992","5,45,40"
3562,"95,55","32,37",17,0,"-1394,0900000000022",1153,"1489,639999999998","5,50,5"
2674,"-20,04","31,41",18,0,"-1278,4000000000003",840,"1258,3599999999992","5,50,10"
2250,"71,90","32,53",14,0,"-1134,3500000000013",732,"1206,2499999999982","5,50,15"
1968,"102,43","33,28",20,0,"-1033,3399999999988",655,"1135,7699999999973","5,50,20"
1840,"144,83","33,04",22,0,"-987,3699999999997",608,"1132,2","5,50,25"
1688,"62,95","31,99",22,0,"-975,1600000000003",540,"1038,1099999999988","5,50,30"
