Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
32,"180,69","37,5",6,0,"-182,78000000000003",12,"363,46999999999997","35,60,35"
26,"98,19","38,46",5,0,"-182,17000000000002",10,"280,35999999999996","35,60,40"
35,"33,30","42,86",3,0,"-266,24000000000007",15,"299,5400000000001","40,45,5"
25,"102,93",44,4,0,"-212,1",11,"315,03000000000003","40,45,10"
24,"163,58","45,83",5,0,"-187,73",11,"351,30999999999995","40,45,15"
19,"211,78","52,63",3,0,"-106,19",10,"317,97","40,45,20"
24,"303,20",50,4,0,"-113,40999999999998",12,"416,61","40,45,25"
21,"194,47","47,62",3,0,"-178,14999999999998",10,"372,62","40,45,30"
20,"44,74",45,4,0,"-173,82999999999998",9,"218,57000000000002","40,45,35"
18,"-78,28","33,33",7,0,"-204,04000000000002",6,"125,76","40,45,40"
42,"9,95","38,1",7,0,"-302,63",16,"312,58000000000004","40,50,5"
29,"120,26","37,93",9,0,"-233,88",11,"354,13999999999993","40,50,10"
26,"172,88","42,31",6,0,"-199,38",11,"372,26","40,50,15"
23,"203,22","43,48",5,0,"-164,17",10,"367,39","40,50,20"
29,"168,80","37,93",5,0,"-223,64999999999998",11,"392,45","40,50,25"
27,"230,42","40,74",5,0,"-156,29",11,"386,71","40,50,30"
24,"82,01","41,67",5,0,"-204,08",10,"286,09","40,50,35"
14,"-0,91",50,3,0,"-136,20999999999998",7,"135,3","40,50,40"
44,"46,90","40,91",5,0,"-295,86000000000007",18,"342,76","40,55,5"
32,"115,53","34,38",7,0,"-243,93",11,"359,46","40,55,10"
30,"208,59","46,67",4,0,"-215,55",14,"424,14","40,55,15"
29,"261,88","44,83",4,0,"-156,35",13,"418,23","40,55,20"
28,"183,18","42,86",5,0,"-203,70999999999995",12,"386,88999999999993","40,55,25"
20,"121,57",50,3,0,"-159,63",10,"281,2","40,55,30"
24,"63,80","33,33",8,0,"-178,62",8,"242,42","40,55,35"
23,"196,51","47,83",4,0,"-103,76",11,"300,2699999999999","40,55,40"
44,"186,32","34,09",8,0,"-232,12999999999997",15,"418,45","40,60,5"
45,"156,18","28,89",10,0,"-293,00999999999993",13,"449,19","40,60,10"
36,"155,37","38,89",4,0,"-276,34000000000003",14,"431,71","40,60,15"
26,"110,58","38,46",5,0,"-225,48000000000002",10,"336,06","40,60,20"
28,"128,68","35,71",6,0,"-234,42999999999995",10,"363,11","40,60,25"
32,"182,74","37,5",7,0,"-185,96",12,"368,69999999999993","40,60,30"
