Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
276,"26,55","48,55",6,0,"-131,38999999999996",134,"157,93999999999994","25,45,20"
288,"-49,20","43,06",9,0,"-167,88",124,"118,67999999999999","25,45,25"
300,"29,88","48,33",7,0,"-132,4",145,"162,28","25,45,30"
305,"-42,12","44,26",6,0,"-167,42999999999995",135,"125,30999999999997","25,45,35"
280,"2,23","48,93",7,0,"-139,77",137,"141,9999999999999","25,45,40"
177,"51,49","50,28",9,0,"-93,78",89,"145,26999999999998","25,50,5"
277,"-16,24","44,04",9,0,"-148,11999999999998",122,"131,87999999999997","25,50,10"
343,"-30,16","43,15",10,0,"-176,48000000000002",148,"146,31999999999994","25,50,15"
347,"8,63","45,82",7,0,"-165,44000000000008",159,"174,07000000000002","25,50,20"
338,"30,66","45,27",7,0,"-142,35999999999996",153,"173,01999999999998","25,50,25"
328,"-1,53","44,21",9,0,"-149,46999999999997",145,"147,94000000000005","25,50,30"
361,"33,75","50,14",6,0,"-139,6899999999999",181,"173,4399999999999","25,50,35"
353,"1,44","47,03",10,0,"-160,41999999999993",166,"161,86","25,50,40"
195,"44,74","47,18",10,0,"-97,24999999999999",92,"141,98999999999995","25,55,5"
338,"-6,83","45,86",10,0,"-157,46000000000004",155,"150,62999999999994","25,55,10"
402,"28,34","46,77",8,0,"-153,10000000000005",188,"181,43999999999997","25,55,15"
409,"-21,22","44,01",12,0,"-183,6900000000001",180,"162,46999999999997","25,55,20"
383,"9,85","48,83",10,0,"-159,96000000000006",187,"169,81000000000003","25,55,25"
421,"-23,91","43,47",10,0,"-177,24000000000004",183,"153,32999999999996","25,55,30"
372,"-10,23","43,55",10,0,"-161,28999999999996",162,"151,05999999999992","25,55,35"
376,"19,69","43,62",8,0,"-159,77",164,"179,45999999999995","25,55,40"
245,"26,95","43,67",10,0,"-122,22000000000004",107,"149,17","25,60,5"
404,"25,13","46,78",7,0,"-163,80999999999997",189,"188,93999999999994","25,60,10"
420,"-4,06","42,38",12,0,"-169,18999999999994",178,"165,1299999999999","25,60,15"
396,"-38,70","40,66",15,0,"-186,53000000000006",161,"147,82999999999996","25,60,20"
391,"-32,52","43,99",10,0,"-177,47",172,"144,95000000000002","25,60,25"
451,"27,43","44,35",9,0,"-164,49999999999994",200,"191,9299999999999","25,60,30"
414,"-6,65","47,1",17,0,"-168,66999999999987",195,"162,01999999999995","25,60,35"
438,"2,23","47,49",7,0,"-171,86000000000016",208,"174,09000000000012","25,60,40"
7,"25,97","57,14",2,0,"-8,77",4,"34,74","30,35,5"
9,"10,16","77,78",1,0,"-20,4",7,"30,560000000000002","30,35,10"
20,"18,55",65,2,0,"-25,019999999999996",13,"43,57","30,35,15"
23,"15,82","56,52",2,0,"-44,54",13,"60,36","30,35,20"
19,"-9,73","42,11",3,0,"-49,660000000000004",8,"39,93","30,35,25"
17,"-32,50","35,29",4,0,"-49,339999999999996",6,"16,84","30,35,30"
22,"-5,70","45,45",5,0,"-43,09",10,"37,39","30,35,35"
16,"17,27","68,75",2,0,"-16,060000000000002",11,"33,33000000000001","30,35,40"
24,"29,74","62,5",2,0,"-25,82",15,"55,56","30,40,5"
43,"-12,01","44,19",6,0,"-69,25",19,"57,239999999999995","30,40,10"
58,"55,46","53,45",6,0,"-38,769999999999996",31,"94,23","30,40,15"
64,"-18,08","48,44",8,0,"-87,19",31,"69,10999999999999","30,40,20"
65,"-4,42","61,54",3,0,"-75,65999999999998",40,"71,24000000000001","30,40,25"
78,"7,62","47,44",7,0,"-76,15999999999998",37,"83,78","30,40,30"
77,"1,42","42,86",6,0,"-78,74000000000001",33,"80,16000000000001","30,40,35"
66,"5,91","46,97",5,0,-73,31,"78,91","30,40,40"
36,"29,92",50,5,0,"-36,36",18,"66,28","30,45,5"
90,"-50,36","38,89",8,0,"-114,32999999999997",35,"63,97","30,45,10"
113,"-10,92","43,36",9,0,"-104,85999999999997",49,"93,93999999999998","30,45,15"
109,"-47,94","42,2",7,0,"-116,25000000000003",46,"68,31000000000003","30,45,20"
115,"12,22","50,43",6,0,"-95,18",58,"107,40000000000003","30,45,25"
128,"27,03","51,56",5,0,"-86,82999999999998",66,"113,85999999999999","30,45,30"
120,"-7,22",50,5,0,"-104,26",60,"97,04","30,45,35"
127,"47,00","49,61",4,0,"-82,07000000000001",63,"129,07000000000005","30,45,40"
59,"7,36","45,76",5,0,"-65,67",27,"73,03","30,50,5"
132,"20,81","50,76",6,0,"-93,56000000000002",67,"114,36999999999998","30,50,10"
144,"-9,03","43,75",8,0,"-110,57000000000002",63,"101,54","30,50,15"
170,"-16,94","47,65",7,0,"-121,49000000000005",81,"104,55000000000001","30,50,20"
173,"-22,69","43,93",11,0,"-123,75999999999993",76,"101,07000000000008","30,50,25"
173,"11,47","48,55",8,0,"-111,27000000000001",84,"122,74000000000001","30,50,30"
173,"9,53","45,66",7,0,"-116,76000000000002",79,"126,28999999999998","30,50,35"
182,"26,40","48,9",8,0,"-105,44000000000004",89,"131,84","30,50,40"
95,"8,96","42,11",6,0,"-78,40999999999998",40,"87,36999999999999","30,55,5"
173,"7,68","45,09",9,0,"-113,33000000000003",78,"121,00999999999993","30,55,10"
190,"44,36","51,58",5,0,"-96,21999999999997",98,"140,58000000000007","30,55,15"
217,"7,63","48,39",4,0,"-115,75",105,"123,38000000000005","30,55,20"
222,"-7,59","50,45",7,0,"-125,40999999999997",112,"117,82000000000002","30,55,25"
219,"-30,01","41,55",11,0,"-146,22999999999996",91,"116,21999999999997","30,55,30"
204,"-1,78","49,51",7,0,"-128,79000000000005",101,"127,00999999999999","30,55,35"
232,"10,41","45,26",10,0,"-133,30000000000004",105,"143,71","30,55,40"
115,"41,73","49,57",7,0,"-75,71999999999998",57,"117,44999999999999","30,60,5"
174,"-20,31","41,38",13,0,"-127,35000000000002",72,"107,04","30,60,10"
234,"41,80","49,57",6,0,"-105,54000000000002",116,"147,33999999999995","30,60,15"
234,"-9,13","47,44",7,0,"-140,79999999999998",111,"131,67000000000002","30,60,20"
237,"9,32","48,95",11,0,"-125,77999999999999",116,"135,09999999999988","30,60,25"
246,"44,71","49,19",6,0,"-113,44999999999999",121,"158,15999999999997","30,60,30"
242,"1,01","42,98",12,0,"-135,43999999999997",104,"136,45000000000002","30,60,35"
232,"-8,90","48,71",10,0,"-132,35999999999999",113,"123,4600000000001","30,60,40"
3,"30,95",100,0,0,0,3,"30,95","35,40,5"
9,"14,69","55,56",2,0,"-16,61",5,"31,3","35,40,10"
7,"31,29","71,43",2,0,"-8,44",5,"39,730000000000004","35,40,15"
5,"-10,59",40,3,0,"-20,2",2,"9,61","35,40,20"
10,"40,17",70,3,0,"-12,69",7,"52,86000000000001","35,40,25"
6,"14,95","83,33",1,0,"-13,28",5,"28,23","35,40,30"
7,"36,07","85,71",1,0,"-8,12",6,"44,19","35,40,35"
11,"18,31","54,55",3,0,"-15,77",6,"34,080000000000005","35,40,40"
11,"20,16","45,45",4,0,"-17,14",5,"37,3","35,45,5"
31,"14,02","51,61",3,0,"-48,92",16,"62,940000000000005","35,45,10"
33,"-2,91","45,45",5,0,"-58,62000000000001",15,"55,71","35,45,15"
32,"-38,96","40,62",5,0,"-70,71",13,"31,75","35,45,20"
40,"-19,55",40,5,0,"-63,400000000000006",16,"43,85","35,45,25"
43,"-1,68","44,19",5,0,"-61,68",19,"59,99999999999999","35,45,30"
31,"23,95","58,06",6,0,"-38,63999999999999",18,"62,58999999999999","35,45,35"
39,"16,52","48,72",6,0,"-46,85",19,"63,36999999999999","35,45,40"
27,"37,01","70,37",2,0,"-24,650000000000002",19,"61,660000000000004","35,50,5"
42,"2,45","47,62",5,0,"-62,60999999999999",20,"65,06","35,50,10"
56,"4,68","41,07",8,0,"-70,49000000000001",23,"75,17","35,50,15"
74,"0,42",50,5,0,"-85,49",37,"85,91","35,50,20"
71,"62,29","56,34",5,0,"-47,830000000000005",40,"110,12","35,50,25"
77,"12,84","55,84",4,0,"-75,52999999999999",43,"88,36999999999995","35,50,30"
73,"-5,30","46,58",5,0,"-71,56000000000002",34,"66,26","35,50,35"
73,"-7,26","50,68",4,0,"-78,02000000000001",37,"70,75999999999999","35,50,40"
39,"39,31","64,1",4,0,"-29,99",25,"69,3","35,55,5"
82,"14,10","46,34",6,0,"-71,65999999999998",38,"85,76000000000002","35,55,10"
72,"10,70","52,78",5,0,"-66,39",38,"77,09","35,55,15"
93,"-44,29","39,78",10,0,"-111,76999999999997",37,"67,48","35,55,20"
102,"-6,61","47,06",5,0,"-94,23",48,"87,61999999999999","35,55,25"
103,"35,72","51,46",5,0,"-75,32",53,"111,04","35,55,30"
109,"11,11","47,71",7,0,"-88,47999999999999",52,"99,59000000000002","35,55,35"
126,"-6,00","40,48",11,0,"-99,73999999999995",51,"93,74000000000002","35,55,40"
52,"-2,84","51,92",6,0,"-57,489999999999995",27,"54,65000000000001","35,60,5"
93,"3,03","40,86",10,0,"-87,61999999999999",38,"90,65","35,60,10"
121,"-1,85","47,93",7,0,"-101,69999999999999",58,"99,85","35,60,15"
138,"11,66","48,55",7,0,"-96,53999999999995",67,"108,2","35,60,20"
156,"4,56","49,36",5,0,"-108,25000000000004",77,"112,80999999999996","35,60,25"
140,"0,36","44,29",11,0,"-106,25000000000001",62,"106,61","35,60,30"
122,"-16,69","47,54",6,0,"-102,42000000000004",58,"85,73000000000003","35,60,35"
151,"-25,41","45,03",11,0,"-122,72000000000001",68,"97,31000000000002","35,60,40"
2,"2,62",100,0,0,0,2,"2,62","40,45,5"
3,"27,13",100,0,0,0,3,"27,13","40,45,10"
3,"16,05",100,0,0,0,3,"16,05","40,45,15"
6,"32,80","66,67",2,0,"-1,63",4,"34,43","40,45,20"
7,"16,33","57,14",3,0,"-6,96",4,"23,29","40,45,25"
4,"2,72",50,2,0,"-5,4399999999999995",2,"8,16","40,45,30"
5,"28,96",100,0,0,0,5,"28,96","40,45,35"
5,"24,11",80,1,0,"-1,66",4,"25,770000000000003","40,45,40"
11,"47,56","81,82",1,0,"-6,58",9,"54,14000000000001","40,50,5"
14,"20,34","57,14",2,0,"-15,499999999999998",8,"35,839999999999996","40,50,10"
9,"-29,90","55,56",2,0,"-35,56",5,"5,66","40,50,15"
19,"-34,76","42,11",7,0,"-57,010000000000005",8,"22,25","40,50,20"
18,"-12,13",50,2,0,"-45,24999999999999",9,"33,12","40,50,25"
19,"-3,31","42,11",8,0,"-35,279999999999994",8,"31,97","40,50,30"
17,"3,72","52,94",4,0,"-31,439999999999998",9,"35,160000000000004","40,50,35"
25,"7,23",52,5,0,"-37,31999999999999",13,"44,55","40,50,40"
15,"11,78",60,2,0,"-31,57",9,"43,35","40,55,5"
23,"53,66","73,91",2,0,"-17,689999999999998",17,"71,35","40,55,10"
32,"37,06","56,25",3,0,"-37,410000000000004",18,"74,47000000000001","40,55,15"
46,"28,04","58,7",5,0,"-57,24",27,"85,27999999999999","40,55,20"
46,"21,12","58,7",3,0,"-51,839999999999996",27,"72,96000000000001","40,55,25"
39,"45,21","58,97",5,0,"-30,65",23,"75,86","40,55,30"
51,"29,89","56,86",3,0,"-52,52",29,"82,41","40,55,35"
54,"16,45","53,7",3,0,"-57,139999999999986",29,"73,58999999999999","40,55,40"
23,"6,47","60,87",2,0,"-40,92",14,"47,39","40,60,5"
36,"42,45","55,56",6,0,"-31,259999999999998",20,"73,71","40,60,10"
50,"10,95",52,4,0,"-55,23000000000001",26,"66,18","40,60,15"
65,"-3,71","50,77",6,0,"-68,57",33,"64,86000000000001","40,60,20"
54,"-5,19",50,4,0,"-69,54",27,"64,35","40,60,25"
70,"-51,43","47,14",6,0,"-88,79000000000002",33,"37,36000000000001","40,60,30"
69,"-19,68","52,17",4,0,"-77,1",36,"57,419999999999995","40,60,35"
97,"9,83","47,42",5,0,"-84,70000000000002",46,"94,53","40,60,40"
2,"-1,66",50,1,0,"-1,66",1,0,"45,50,10"
2,"-1,41",50,1,0,"-1,41",1,0,"45,50,15"
5,"25,87",100,0,0,0,5,"25,870000000000005","45,50,20"
2,"-1,66",50,1,0,"-1,66",1,0,"45,50,25"
6,"25,22","83,33",1,0,"-1,07",5,"26,290000000000003","45,50,30"
2,"7,54",100,0,0,0,2,"7,54","45,50,35"
1,"0,00",100,0,0,0,1,0,"45,50,40"
2,"-16,89",50,1,0,"-16,89",1,0,"45,55,5"
9,"7,01","66,67",2,0,"-17,79",6,"24,8","45,55,10"
10,"19,15",50,2,0,"-24,060000000000002",5,"43,21000000000001","45,55,15"
12,"-10,38","33,33",6,0,"-29,150000000000002",4,"18,77","45,55,20"
10,"7,41",60,3,0,"-21,759999999999998",6,"29,17","45,55,25"
15,"-12,29","53,33",2,0,"-32,36",8,"20,07","45,55,30"
9,"-7,52","66,67",2,0,"-32,47",6,"24,950000000000003","45,55,35"
12,"-22,43","41,67",5,0,"-38,07",5,"15,64","45,55,40"
10,"-13,53",40,2,0,"-35,660000000000004",4,"22,13","45,60,5"
15,"16,24","73,33",1,0,"-20,37",11,"36,61","45,60,10"
20,"-23,09",50,4,0,"-49,33",10,"26,24","45,60,15"
26,"-3,81","53,85",4,0,"-42,07",14,"38,26","45,60,20"
28,"34,97","67,86",2,0,"-24,84",19,"59,809999999999995","45,60,25"
26,"-11,80","42,31",4,0,"-47,38",11,"35,58","45,60,30"
24,"-4,00","45,83",3,0,"-42,51",11,"38,50999999999999","45,60,35"
31,"-42,72","35,48",9,0,"-68,27",11,"25,55","45,60,40"
2,"-1,66",50,1,0,"-1,66",1,0,"50,55,10"
2,"-1,66",50,1,0,"-1,66",1,0,"50,55,15"
2,"-1,66",50,1,0,"-1,66",1,0,"50,55,20"
3,"-6,93","66,67",1,0,"-14,33",2,"7,4","50,55,25"
1,"0,00",100,0,0,0,1,0,"50,55,30"
1,"0,00",100,0,0,0,1,0,"50,55,35"
2,"-1,66",50,1,0,"-1,66",1,0,"50,60,5"
3,"16,53",100,0,0,0,3,"16,53","50,60,10"
6,"-10,08","66,67",1,0,"-22,23",4,"12,149999999999999","50,60,15"
8,"-6,30","37,5",5,0,"-27,76",3,"21,46","50,60,20"
5,"-2,64",80,1,0,"-15,74",4,"13,100000000000001","50,60,25"
8,"-45,80","37,5",2,0,"-58,32000000000001",3,"12,52","50,60,30"
5,"-35,41",20,4,0,"-35,41",1,0,"50,60,35"
7,"2,63","57,14",3,0,"-19,18",4,"21,810000000000002","50,60,40"
