Total Trades,Total Sum,Winrate,Max Negative Trades,Negative Trades,Negative Sum,Positive Trades,Positive Sum,MACD
2644,"-34,77999999999997","30,33",13,0,"-301,0400000000005",802,"266,26000000000005","10,55,10"
2200,"-33,48999999999996","30,27",15,0,"-278,0200000000006",666,"244,53000000000011","10,55,15"
1962,"-24,389999999999954","30,43",18,0,"-260,42000000000047",597,"236,0300000000002","10,55,20"
1760,"-13,62","30,74",20,0,"-240,06000000000057",541,"226,44000000000008","10,55,25"
1662,"-15,729999999999995","30,93",20,0,"-232,32000000000048",514,"216,59000000000012","10,55,30"
1560,"-16,899999999999967","30,71",21,0,"-227,6000000000004",479,"210,70000000000013","10,55,35"
1498,"-16,139999999999993","31,11",13,0,"-220,26000000000033",466,"204,1200000000004","10,55,40"
3588,"-43,00000000000012","29,77",20,0,"-340,37999999999766",1068,"297,3799999999997","10,60,5"
2652,"-34,579999999999956","29,68",16,0,"-300,31000000000046",787,"265,73","10,60,10"
2208,"-33,71999999999989","30,12",16,0,"-276,5400000000006",665,"242,81999999999988","10,60,15"
1938,"-26,11999999999995","30,08",16,0,"-258,0700000000005",583,"231,9500000000001","10,60,20"
1726,"-14,17999999999998","30,76",21,0,"-235,09000000000057",531,"220,90999999999988","10,60,25"
1596,"-12,989999999999991","31,08",20,0,"-227,44000000000023",496,"214,4500000000003","10,60,30"
1512,"-23,46999999999997","31,42",13,0,"-225,23000000000056",475,"201,76000000000028","10,60,35"
1458,"-18,93","30,93",13,0,"-221,11000000000016",451,"202,18000000000012","10,60,40"
3562,"-54,199999999999946","31,95",20,0,"-359,58999999999776",1138,"305,38999999999993","15,20,5"
2626,"-21,759999999999998","33,7",17,0,"-299,76000000000107",885,278,"15,20,10"
2296,"-14,42","33,49",14,0,"-277,75000000000034",769,"263,3299999999998","15,20,15"
2042,"-28,73999999999997","33,45",15,0,"-274,7800000000005",683,"246,04000000000008","15,20,20"
1918,"-24,38999999999995","32,22",14,0,"-263,2300000000007",618,"238,8400000000002","15,20,25"
1816,"-25,449999999999996","32,38",15,0,"-256,91000000000065",588,"231,46000000000006","15,20,30"
1716,"-19,409999999999965","32,17",16,0,"-246,98000000000027",552,"227,5700000000001","15,20,35"
1670,"-24,11999999999993","32,1",15,0,"-246,9600000000006",536,"222,84","15,20,40"
3442,"-46,88000000000006","31,12",23,0,"-342,32999999999845",1071,"295,4499999999998","15,25,5"
2524,"-17,98999999999999","32,61",17,0,"-290,40000000000026",823,"272,4100000000005","15,25,10"
2164,"-27,54","32,49",15,0,"-279,2600000000007",703,"251,7200000000001","15,25,15"
1946,"-28,63000000000001","32,22",14,0,"-267,0900000000004",627,"238,4600000000002","15,25,20"
1822,"-31,409999999999965","31,39",18,0,"-257,0900000000005",572,"225,67999999999992","15,25,25"
1686,"-20,959999999999944","32,38",18,0,"-247,43000000000066",546,"226,47000000000008","15,25,30"
1632,"-28,939999999999948","33,15",12,0,"-246,25000000000043",541,"217,31000000000014","15,25,35"
1550,"-19,33999999999997","32,84",19,0,"-238,91000000000037",509,"219,57000000000014","15,25,40"
3284,"-39,04","31,12",19,0,"-332,63999999999896",1022,"293,5999999999998","15,30,5"
2448,"-22,670000000000016","31,99",14,0,"-288,0500000000002",783,"265,38000000000005","15,30,10"
2092,"-36,62000000000001","31,98",14,0,"-279,4400000000004",669,"242,8200000000001","15,30,15"
